Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0,0,1,0,0.12293067292369939,0.20126204214284016,0.00017693790598313354,0.0010304728587267747,8.887714258905969e-08,4.0039814977819836e-07,0.0005736773149877219,0.005363053497736544,0.0007746221130959524,0.014156735698757594,1.8154379240569865e-05,0.00033178338745917487,0.1823018678935494
0,0,2,0,0.018118486721803054,0.029427848106870158,2.1581096697532315e-05,0.000122294366191383,2.359671033859145e-08,1.1353681604665583e-07,0.0006149351672632451,0.005550081743885398,0.0007779060748460513,0.014216752289757262,1.8153446318338086e-05,0.00033176633768323966,0.029865126072422823
0,0,3,0,0.0023280372885198706,0.003779758911271358,2.7387405303974397e-06,1.542650781644235e-05,3.070404982859435e-09,1.4797402547966736e-08,0.0006099068267174415,0.005528999978405539,0.0007774989382273264,0.01420931159653778,1.8153568264875867e-05,0.0003317685663375416,0.003772624614231996
0,0,4,0,0.0002992856438473482,0.00048590821332084033,3.4992979496290934e-07,1.9688584688166283e-06,3.9497423718454727e-10,1.903548668680515e-09,0.0006105430242731437,0.005531635840804815,0.0007775508004368992,0.014210259413003723,1.815355257739642e-05,0.000331768279638393,0.00048602628563343907
0,0,5,0,3.8325167558729014e-05,6.222255475663019e-05,4.477504711327008e-08,2.518622531696296e-07,5.058715104461478e-11,2.4380452729377486e-10,0.0006104617454955785,0.005531299712264504,0.0007775441690237589,0.01421013821950621,1.8153554586676472e-05,0.0003317683163593259,6.222061918309905e-05
0,0,6,0,4.906282621429566e-06,7.965548352473206e-06,5.73072949970949e-09,3.2234194615593514e-08,6.47619422678076e-12,3.1212014228601884e-11,0.0006104721446976051,0.005531342702614309,0.0007775450176737219,0.014210153729150235,1.8153554329446857e-05,0.00033176831165828314,7.965579884321314e-06
0,0,7,0,6.280100854915499e-07,1.019599324081355e-06,7.33513652178597e-10,4.125826305600988e-09,8.289657315730687e-13,3.995201549146857e-12,0.0006104708137197651,0.0055313372007256695,0.0007775449090522215,0.014210151744019878,1.8153554362372773e-05,0.0003317683122600262,1.0195990175622936e-06
0,0,8,0,8.038469369016615e-08,1.3050772196265825e-07,9.388825642786512e-11,5.280963791265414e-10,1.0610680578404219e-13,5.113818439886342e-13,0.0006104709840797401,0.005531337904927148,0.0007775449229554821,0.014210151998111237,1.8153554358158296e-05,0.00033176831218300387,1.305075363574453e-07
0,0,9,0,1.0289127421357193e-08,1.67047851107327e-08,1.2017529160582308e-11,6.759537200806687e-11,1.3581632728481981e-14,6.545632091903286e-14,0.0006104709622740991,0.005531337814796979,0.0007775449211758934,0.014210151965588065,1.8153554358697754e-05,0.00033176831219286284,1.6704989171179436e-08
0,0,10,0,1.317007251311429e-09,2.1381971748724027e-09,1.5382308063968287e-12,8.65214670742187e-12,1.7389386334040023e-15,8.380747268041389e-15,0.000610470965065089,0.005531337826329188,0.0007775449214036779,0.01421015196975098,1.815355435862871e-05,0.000331768312191601,2.1379937654021513e-09
