Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0.0,1,1,0.0,3.7746178354422726e-16,3.552713678800501e-15,0.0,0.0,3.602901468017733e-27,1.1518020127602534e-25,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0021518398501651366
0.0,1,2,0.0,0.0,0.0,0.0,0.0,3.2998843286049475e-27,1.054931267286183e-25,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0020518928218822073
0.0,1,3,0.0,0.0,0.0,0.0,0.0,3.0151876900538735e-27,9.63917354133121e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0019480582921679104
0.0,1,4,0.0,0.0,0.0,0.0,0.0,2.75472668073102e-27,8.806512649972766e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0018456053472108076
0.0,1,5,0.0,0.0,0.0,0.0,0.0,2.5167501663785068e-27,8.045731844130463e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0017451353714337942
0.0,1,6,0.0,0.0,0.0,0.0,0.0,2.299331388370629e-27,7.350671520265631e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0016469986659736389
0.0,1,7,0.0,0.0,0.0,0.0,0.0,2.1006951050832185e-27,6.715656455522459e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.001551500936217431
0.0,1,8,0.0,0.0,0.0,0.0,0.0,1.9192187535782684e-27,6.13549952148676e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0014589103256368292
0.0,1,9,0.0,0.0,0.0,0.0,0.0,1.7534199108843026e-27,5.605461599485805e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0013694559636197496
0.0,1,10,0.0,0.0,0.0,0.0,0.0,1.6019442172225759e-27,5.1212129726705313e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0012833270781425726
0.0,1,11,0.0,0.0,0.0,0.0,0.0,1.4635543141507889e-27,4.678797962660615e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0012006730429570452
0.0,1,12,0.0,0.0,0.0,0.0,0.0,1.3371197370299983e-27,4.2746026170400743e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0011216042865898187
0.0,1,13,0.0,0.0,0.0,0.0,0.0,1.2216076806090845e-27,3.905325188099213e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0010461939471292864
0.0,1,14,0.0,0.0,0.0,0.0,0.0,1.1160745623558423e-27,3.567949161871587e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0009744801409408099
0.0,1,15,0.0,0.0,0.0,0.0,0.0,1.0196583146208812e-27,3.259718617157249e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0009064687070819228
0.0,1,16,0.0,0.0,0.0,0.0,0.0,9.31571342671639e-28,2.978115713248488e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0008421362904642601
0.0,1,17,0.0,0.0,0.0,0.0,0.0,8.51094091072763e-28,2.720840122461939e-26,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0007814336343355051
