Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0,0,1,0,0.12292736417383039,0.201459643321936,0.00017843706107516406,0.0010315927350126926,8.878557799721862e-08,4.0093077766878925e-07,7.217710153411094e-05,0.0007203486315778287,0.0005170638323519065,0.016529876493017792,1.0841687486035455e-05,0.00034659503122642227,0.18246343004559598
0,0,2,0,0.018111426439646895,0.029446025026253153,2.1684418802931626e-05,0.00012239177414430716,2.356490402998424e-08,1.1364128523280595e-07,7.631619817366771e-05,0.0007289323058995798,0.0005177871819091193,0.01655300106312671,1.0841507123604667e-05,0.00034658926526771785,0.029883846017922697
0,0,3,0,0.002325320075787378,0.003779198971262332,2.748459411729331e-06,1.5411656767135365e-05,3.063921082171346e-09,1.4800628228106398e-08,7.581434497296613e-05,0.0007280061436166312,0.0005176978763995917,0.016550146078983023,1.0841530682919651e-05,0.0003465900184292089,0.003772066786518604
0,0,4,0,0.0002986859724159633,0.00048543530776967714,3.5085845767455287e-07,1.9651852779627166e-06,3.938113735255464e-10,1.902376829606171e-09,7.587768835584993e-05,0.000728121465823395,0.0005177092408940893,0.016550509387492914,1.0841527654724156e-05,0.0003465899216216304,0.0004855531503613204
0,0,5,0,3.8215970163717035e-05,6.210957015539975e-05,4.485539982744562e-08,2.5117662384895045e-07,5.039550633305232e-11,2.43448251412582e-10,7.586960322846657e-05,0.0007281067748954831,0.0005177077890752389,0.016550462974681216,1.0841528042252573e-05,0.0003465899340104236,6.210764170263792e-05
0,0,6,0,4.88815357241136e-06,7.944346581467698e-06,5.73613800901087e-09,3.2119139455749623e-08,6.446187659190027e-12,3.1139968940030113e-11,7.587063676515767e-05,0.0007281086521414026,0.0005177079747120272,0.016550468909254455,1.0841527992682963e-05,0.0003465899324257459,7.944378036953347e-06
0,0,7,0,6.251588829754225e-07,1.0160232051248386e-06,7.335831195265124e-10,4.107612512280201e-09,8.244250509822288e-13,3.982598159677636e-12,7.587050459701417e-05,0.0007281084120968038,0.0005177079509719468,0.016550468150314124,1.0841527999022583e-05,0.0003465899326284155,1.016022889563018e-06
0,0,8,0,7.995184613188297e-08,1.299396679144138e-07,9.3817538319973e-11,5.253193244986187e-10,1.0543594709287587e-13,5.093359815942083e-13,7.587052149970322e-05,0.000728108442792039,0.0005177079540080403,0.016550468247374193,1.0841527998211803e-05,0.00034658993260249595,1.2993947246518525e-07
0,0,9,0,1.022498840577807e-08,1.6617956788422816e-08,1.1998307482978655e-11,6.718303517672108e-11,1.3484369677492675e-14,6.514106203232839e-14,7.587051933800275e-05,0.0007281084388719213,0.0005177079536197569,0.016550468234961264,1.0841527998315466e-05,0.0003465899326058099,1.6618160755526143e-08
0,0,10,0,1.307645306149362e-09,2.12526174436789e-09,1.534448879185112e-12,8.591993436168899e-12,1.72452802481628e-15,8.331768434899356e-15,7.587051961447982e-05,0.000728108439373517,0.0005177079536694128,0.0165504682365487,1.084152799830224e-05,0.000346589932605387,2.125021474735241e-09
0,0,11,0,1.672119732048675e-10,2.717825964282383e-10,1.9622322962261423e-13,1.0987044607446705e-12,2.2063153364459624e-16,1.0653099496299445e-15,7.58705195791176e-05,0.0007281084393024201,0.0005177079536630611,0.016550468236345647,1.0841527998303914e-05,0.0003465899326054406,2.719499324132918e-10
0,0,12,0,2.1365555440378407e-11,3.47455397786689e-11,2.5085788016247712e-14,1.404276001037985e-13,2.8405034153338833e-17,1.3669078889610997e-16,7.587051958360688e-05,0.0007281084393082431,0.0005177079536638714,0.016550468236371546,1.0841527998303772e-05,0.00034658993260543603,3.4542859254846024e-11
0,0,13,0,2.7482732867816387e-12,4.447997525858227e-12,3.198795426746935e-15,1.7893672654700765e-14,3.586345233331438e-18,1.734723475976807e-17,7.58705195830776e-05,0.0007281084393115126,0.0005177079536637713,0.016550468236368347,1.084152799830377e-05,0.000346589932605436,1.1154086737392828e-11
0,0,14,0,3.7676421023417894e-13,5.933031843596837e-13,4.1782240127630867e-16,2.34708086299662e-15,3.8384420110673856e-19,2.0464316005663896e-18,7.587051958315562e-05,0.0007281084393151007,0.0005177079536637831,0.016550468236368725,1.084152799830377e-05,0.000346589932605436,1.129943483673518e-11
0,0,15,0,8.353604706701506e-14,1.2789769243681803e-13,8.418960742744377e-17,5.0133508455729725e-16,3.473031353187172e-20,1.8973538018496328e-19,7.58705195831414e-05,0.0007281084393115438,0.0005177079536637819,0.016550468236368687,1.084152799830377e-05,0.000346589932605436,1.1285267996672681e-11
0,0,16,0,1.921432347990346e-14,2.842170943040401e-14,2.6375180814108262e-17,2.0729945537922845e-16,3.056101621883918e-22,2.117582368135751e-21,7.587051958313593e-05,0.0007281084393115438,0.0005177079536637819,0.016550468236368687,1.084152799830377e-05,0.000346589932605436,1.1285267996672681e-11
0,0,17,0,1.8817561307605258e-15,1.7763568394002505e-14,9.901511855309906e-18,9.627715291671279e-17,7.361624198606957e-37,3.76158192263132e-36,7.587051958313741e-05,0.0007281084393115438,0.0005177079536637819,0.016550468236368687,1.084152799830377e-05,0.000346589932605436,1.1285267996672681e-11
