Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0,0,1,0,0.12292736417383039,0.201459643321936,0.00017843706107516406,0.0010315927350126926,8.878557799721862e-08,4.0093077766878925e-07,7.217710153411094e-05,0.0007203486315778287,0.0005170638323519065,0.016529876493017792,1.0841687486035455e-05,0.00034659503122642227,0.18246343004559598
0,0,2,0,0.018111426439646895,0.029446025026253153,2.1684418802931626e-05,0.00012239177414430716,2.356490402998424e-08,1.1364128523280595e-07,7.631619817366771e-05,0.0007289323058995798,0.0005177871819091193,0.01655300106312671,1.0841507123604667e-05,0.00034658926526771785,0.029883846017922697
0,0,3,0,0.002325320075787378,0.003779198971262332,2.748459411729331e-06,1.5411656767135365e-05,3.063921082171346e-09,1.4800628228106398e-08,7.581434497296613e-05,0.0007280061436166312,0.0005176978763995917,0.016550146078983023,1.0841530682919651e-05,0.0003465900184292089,0.003772066786518604
0,0,4,0,0.0002986859724159633,0.00048543530776967714,3.5085845767455287e-07,1.9651852779627166e-06,3.938113735255464e-10,1.902376829606171e-09,7.587768835584993e-05,0.000728121465823395,0.0005177092408940893,0.016550509387492914,1.0841527654724156e-05,0.0003465899216216304,0.0004855531503613204
0,0,5,0,3.8215970163717035e-05,6.210957015539975e-05,4.485539982744562e-08,2.5117662384895045e-07,5.039550633305232e-11,2.43448251412582e-10,7.586960322846657e-05,0.0007281067748954831,0.0005177077890752389,0.016550462974681216,1.0841528042252573e-05,0.0003465899340104236,6.210764170263792e-05
0,0,6,0,4.88815357241136e-06,7.944346581467698e-06,5.73613800901087e-09,3.2119139455749623e-08,6.446187659190027e-12,3.1139968940030113e-11,7.587063676515767e-05,0.0007281086521414026,0.0005177079747120272,0.016550468909254455,1.0841527992682963e-05,0.0003465899324257459,7.944378036953347e-06
0,0,7,0,6.251588829754225e-07,1.0160232051248386e-06,7.335831195265124e-10,4.107612512280201e-09,8.244250509822288e-13,3.982598159677636e-12,7.587050459701417e-05,0.0007281084120968038,0.0005177079509719468,0.016550468150314124,1.0841527999022583e-05,0.0003465899326284155,1.016022889563018e-06
0,0,8,0,7.995184613188297e-08,1.299396679144138e-07,9.3817538319973e-11,5.253193244986187e-10,1.0543594709287587e-13,5.093359815942083e-13,7.587052149970322e-05,0.000728108442792039,0.0005177079540080403,0.016550468247374193,1.0841527998211803e-05,0.00034658993260249595,1.2993947246518525e-07
0.0,1,1,0.0,1.9579882881710245e-05,2.8930852138842056e-05,6.585202219947213e-09,3.294827744231704e-08,2.2508954325584927e-09,3.6025848434283016e-09,7.587055927727276e-05,0.0007281082180036927,0.0005177078675421659,0.01655046548316959,1.0841526746968157e-05,0.00034658989260180574,0.05262463110390259
0.0,1,2,0.0,1.6748476373773955e-06,2.8973826591283114e-06,1.6196020513986653e-10,6.325635410441011e-10,1.0849190051729927e-10,1.7452254158410472e-10,7.587064510104129e-05,0.0007281083723852933,0.0005177078723025601,0.01655046563535337,1.0841526612309601e-05,0.000346589888296942,0.002505825092517908
0.0,1,3,0.0,1.2427989157835005e-07,2.2159195367521534e-07,2.3154435534485864e-11,1.4767660531933569e-10,5.322356356345166e-12,8.535732709589594e-12,7.5870650997241e-05,0.000728108380679156,0.0005177078732153551,0.016550465664534275,1.0841526602218391e-05,0.0003465898879743388,0.00012499450264988996
0.0,1,4,0.0,8.05434062455179e-09,1.4007440540808602e-08,7.047691109898614e-13,3.984269511536631e-12,2.75837843046141e-13,5.989924539446384e-13,7.587065088797725e-05,0.0007281083802094719,0.0005177078732238412,0.01655046566480556,1.084152660158477e-05,0.0003465898879540827,6.249459132237352e-06
0.0,1,5,0.0,4.893426074450399e-10,8.675069551600245e-10,2.8863883538917185e-14,1.318268411099055e-13,1.5303456705837086e-14,4.8654114591373254e-14,7.587065087050813e-05,0.0007281083801532165,0.0005177078732224077,0.016550465664759737,1.0841526601547692e-05,0.0003465898879528974,3.12511799152761e-07
0.0,1,6,0.0,2.894921119774745e-11,5.282529969008465e-11,1.4647345362845521e-15,7.379513666805337e-15,8.907089847862242e-16,3.4470852821461007e-15,7.587065087010471e-05,0.0007281083801637365,0.0005177078732223707,0.01655046566475855,1.084152660154558e-05,0.0003465898879528299,1.562823515960407e-08
0.0,1,7,0.0,1.6128402058965547e-12,2.957634137601417e-12,1.1316617415957266e-16,6.396792817664476e-16,5.189561299962305e-17,2.195238348740025e-16,7.58706508700944e-05,0.0007281083801672825,0.0005177078732223692,0.016550465664758502,1.084152660154549e-05,0.00034658988795282695,7.815248107507953e-10
0.1,2,1,0.1,0.019231297577276606,0.031237656156946514,1.3499137329565026e-05,7.29152334518271e-05,1.5738817461247425e-07,7.323769615655111e-07,7.896841703791209e-05,0.0007324694950347184,0.0005201544988031932,0.01662868118877143,1.0862540805159417e-05,0.0003472616854532817,0.026579259466003882
0.1,2,2,0.1,0.0005235100056164693,0.0009110562982606041,1.3289285144520614e-07,8.713967691482971e-07,6.110837831899392e-09,2.7991534655913072e-08,7.909960504964104e-05,0.0007327038708452207,0.0005201664396973904,0.016629062924205358,1.0862531104486564e-05,0.0003472613753354048,0.0011027907802643633
