Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0,0,1,0,0.12292736417383039,0.201459643321936,0.00017843706107516406,0.0010315927350126926,8.878557799721862e-08,4.0093077766878925e-07,7.217710153411094e-05,0.0007203486315778287,0.0005170638323519065,0.016529876493017792,1.0841687486035455e-05,0.00034659503122642227,0.18246343004559598
0,0,2,0,0.018111426439646895,0.029446025026253153,2.1684418802931626e-05,0.00012239177414430716,2.356490402998424e-08,1.1364128523280595e-07,7.631619817366771e-05,0.0007289323058995798,0.0005177871819091193,0.01655300106312671,1.0841507123604667e-05,0.00034658926526771785,0.029883846017922697
0,0,3,0,0.002325320075787378,0.003779198971262332,2.748459411729331e-06,1.5411656767135365e-05,3.063921082171346e-09,1.4800628228106398e-08,7.581434497296613e-05,0.0007280061436166312,0.0005176978763995917,0.016550146078983023,1.0841530682919651e-05,0.0003465900184292089,0.003772066786518604
0,0,4,0,0.0002986859724159633,0.00048543530776967714,3.5085845767455287e-07,1.9651852779627166e-06,3.938113735255464e-10,1.902376829606171e-09,7.587768835584993e-05,0.000728121465823395,0.0005177092408940893,0.016550509387492914,1.0841527654724156e-05,0.0003465899216216304,0.0004855531503613204
0,0,5,0,3.8215970163717035e-05,6.210957015539975e-05,4.485539982744562e-08,2.5117662384895045e-07,5.039550633305232e-11,2.43448251412582e-10,7.586960322846657e-05,0.0007281067748954831,0.0005177077890752389,0.016550462974681216,1.0841528042252573e-05,0.0003465899340104236,6.210764170263792e-05
0,0,6,0,4.88815357241136e-06,7.944346581467698e-06,5.73613800901087e-09,3.2119139455749623e-08,6.446187659190027e-12,3.1139968940030113e-11,7.587063676515767e-05,0.0007281086521414026,0.0005177079747120272,0.016550468909254455,1.0841527992682963e-05,0.0003465899324257459,7.944378036953347e-06
0,0,7,0,6.251588829754225e-07,1.0160232051248386e-06,7.335831195265124e-10,4.107612512280201e-09,8.244250509822288e-13,3.982598159677636e-12,7.587050459701417e-05,0.0007281084120968038,0.0005177079509719468,0.016550468150314124,1.0841527999022583e-05,0.0003465899326284155,1.016022889563018e-06
0,0,8,0,7.995184613188297e-08,1.299396679144138e-07,9.3817538319973e-11,5.253193244986187e-10,1.0543594709287587e-13,5.093359815942083e-13,7.587052149970322e-05,0.000728108442792039,0.0005177079540080403,0.016550468247374193,1.0841527998211803e-05,0.00034658993260249595,1.2993947246518525e-07
0.0,1,1,0.0,1.3884903099408193e-05,2.05160613813149e-05,7.481313419327616e-09,1.375291703437087e-08,7.72541468649534e-09,1.2447158517235848e-08,7.587071598530738e-05,0.0007281084438314036,0.0005177079316940285,0.016550467534023467,1.0841527116313097e-05,0.00034658990440929725,0.24998557086848341
0.0,1,2,0.0,5.321052102331606e-06,7.513048807084033e-06,2.1387771612463545e-09,8.923010862312009e-09,1.5321671545391495e-09,2.457490614926581e-09,7.587064319125792e-05,0.0007281083546884194,0.0005177078861917974,0.01655046607937471,1.0841526756359023e-05,0.00034658989290201997,0.04166417275262234
0.0,1,3,0.0,1.5149092867068466e-06,2.281829353023568e-06,6.052713289721443e-10,2.769141299943656e-09,3.0280087974313263e-10,4.845008948296733e-10,7.587064069437817e-05,0.0007281083607649751,0.0005177078748102902,0.01655046571552233,1.0841526643466438e-05,0.00034658988929298665,0.00806404774363045
0.0,1,4,0.0,3.874241240738939e-07,6.30354071162742e-07,1.3306860577753018e-10,5.845571431420393e-10,5.969301306237821e-11,9.559093821741847e-11,7.587064668699177e-05,0.0007281083730215859,0.0005177078730963798,0.01655046566073078,1.0841526612185296e-05,0.0003465898882929681,0.0016024881633755175
0.0,1,5,0.0,9.477840296471201e-08,1.622814824742136e-07,2.2241269614590472e-11,9.031296543948741e-11,1.1758323456289655e-11,1.8888354654083756e-11,7.587064968058174e-05,0.0007281083782901495,0.0005177078730829806,0.016550465660302428,1.0841526604123655e-05,0.0003465898880352476,0.00032009369619770027
0.0,1,6,0.0,2.257641814695313e-08,3.966587236448049e-08,3.3904968280473915e-12,1.2409098271506935e-11,2.3199469328062568e-12,3.738118404836917e-12,7.587065060950086e-05,0.0007281083797971979,0.0005177078731738433,0.01655046566320719,1.0841526602148223e-05,0.0003465898879720956,6.400424430049897e-05
0.0,1,7,0.0,5.242307403971464e-09,9.305530568326503e-09,9.6336611727248e-13,5.766850538768686e-12,4.59855344574041e-13,7.408394980971603e-13,7.587065082690106e-05,0.0007281083801152369,0.000517707873210445,0.0165504656643773,1.0841526601682297e-05,0.00034658988795720056,1.2800699574346277e-05
0.0,1,8,0.0,1.1883913164013737e-09,2.1143549133739725e-09,2.918887446798585e-13,1.8433067572320994e-12,9.186209163285875e-14,1.470010556186565e-13,7.587065086579608e-05,0.000728108380151423,0.000517707873220118,0.016550465664686535,1.0841526601575705e-05,0.0003465898879537929,2.5602421337738136e-06
0.0,1,9,0.0,2.6440111496957624e-10,4.694218347367496e-10,6.95437595067888e-14,4.326105446095241e-13,1.8543243977775446e-14,2.982691676110816e-14,7.58706508704477e-05,0.0007281083801658902,0.000517707873222077,0.016550465664749162,1.0841526601551827e-05,0.0003465898879530296,5.120788184614282e-07
