Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0.0,1,1,0.0,3.7746178354422726e-16,3.552713678800501e-15,0.0,0.0,3.602901468017733e-27,1.1518020127602534e-25,1.851610284129285e-15,1.0658141036401503e-14,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0021518398501651366
0.1,2,1,0.1,2.894191706400105e-16,3.552713678800501e-15,0.0,0.0,3.0151876900538735e-27,9.63917354133121e-26,1.5805786346574766e-15,7.105427357601002e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0019480582921679104
0.2,3,1,0.2,2.1408860830582018e-16,1.7763568394002505e-15,0.0,0.0,2.5167501663785068e-27,8.045731844130463e-26,1.4602924307907355e-15,7.105427357601002e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0017451353714337942
0.30000000000000004,4,1,0.30000000000000004,1.5554678027414447e-16,1.7763568394002505e-15,0.0,0.0,2.1006951050832185e-27,6.715656455522459e-26,1.3407187763838157e-15,7.105427357601002e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.001551500936217431
0.4,5,1,0.4,1.758331429315354e-16,1.7763568394002505e-15,0.0,0.0,1.7534199108843026e-27,5.605461599485805e-26,1.138782430257526e-15,7.105427357601002e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0013694559636197496
0.5,6,1,0.5,1.8182955106801043e-16,1.7763568394002505e-15,0.0,0.0,1.4635543141507889e-27,4.678797962660615e-26,9.28144297298267e-16,5.329070518200751e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0012006730429570452
0.6000000000000001,7,1,0.6000000000000001,1.5839463875828329e-16,1.7763568394002505e-15,0.0,0.0,1.2216076806090845e-27,3.905325188099213e-26,8.107449190009237e-16,5.329070518200751e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0010461939471292864
0.7000000000000001,8,1,0.7000000000000001,9.29462753238813e-17,1.7763568394002505e-15,0.0,0.0,1.0196583146208812e-27,3.259718617157249e-26,6.333526089017497e-16,3.552713678800501e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0009064687070819228
0.8,9,1,0.8,9.976232092061297e-17,8.881784197001252e-16,0.0,0.0,8.51094091072763e-28,2.720840122461939e-26,5.584965292598518e-16,3.552713678800501e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0007814336343355051
0.9,10,1,0.9,7.407377120522239e-17,8.881784197001252e-16,0.0,0.0,7.103959644837449e-28,2.2710460139208885e-26,4.874466268427643e-16,2.6645352591003757e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0006706113661281465
1.0,11,1,1.0,6.291894184170955e-17,4.440892098500626e-16,0.0,0.0,5.929572671791063e-28,1.8956093578475637e-26,2.9855816927665966e-16,1.7763568394002505e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.000573217527027316
1.1,12,1,1.1,0.0,0.0,0.0,0.0,4.949328800819219e-28,1.5822377950658431e-26,2.263481951858116e-16,6.661338147750939e-16,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0004882621745707717
1.2000000000000002,13,1,1.2000000000000002,4.8386341096751155e-17,4.440892098500626e-16,0.0,0.0,4.131133377478181e-28,1.3206710706352887e-26,3.015477095191627e-16,1.3322676295501878e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0004146384266045347
